filename,width,height,class,xmin,ymin,xmax,ymax
background0897.jpg,500,375,checkerboard,293,96,460,263
000000008125.jpg,640,480,checkerboard,461,18,533,126
background1142.jpg,608,456,checkerboard,369,347,506,456
000000022053.jpg,640,360,checkerboard,255,113,495,353
background0091.jpg,500,398,checkerboard,320,34,500,227
000000039252.jpg,640,426,checkerboard,429,307,587,426
background1572.jpg,500,333,checkerboard,402,134,500,258
000000030415.jpg,640,480,checkerboard,545,174,640,297
background0972.jpg,500,333,checkerboard,371,155,500,333
background0523.jpg,500,375,checkerboard,67,162,224,315
000000006689.jpg,640,482,checkerboard,498,206,640,380
000000014196.jpg,640,458,checkerboard,500,237,640,375
background1062.jpg,500,375,checkerboard,268,301,398,375
000000037448.jpg,500,334,checkerboard,377,83,495,205
000000007636.jpg,640,480,checkerboard,85,151,220,320
background1002.jpg,640,426,checkerboard,202,76,413,280
000000006377.jpg,375,500,checkerboard,165,14,337,188
background0948.jpg,500,375,checkerboard,253,45,432,224
background0402.jpg,500,394,checkerboard,403,210,483,323
000000007895.jpg,640,425,checkerboard,401,152,562,336
background0463.jpg,375,500,checkerboard,274,209,375,346
background0014.jpg,500,452,checkerboard,309,49,500,256
000000023665.jpg,640,427,checkerboard,264,159,517,412
000000036173.jpg,500,335,checkerboard,359,233,482,335
000000032942.jpg,640,480,checkerboard,50,145,262,357
000000022790.jpg,427,640,checkerboard,150,275,301,420
000000016103.jpg,640,425,checkerboard,318,10,479,171
background0121.jpg,458,500,checkerboard,206,358,356,479
background1458.jpg,450,300,checkerboard,111,93,259,241
000000032131.jpg,500,375,checkerboard,12,81,164,281
000000040627.jpg,640,480,checkerboard,409,310,551,455
000000014324.jpg,480,640,checkerboard,56,543,185,640
background0218.jpg,500,365,checkerboard,365,61,500,255
000000010494.jpg,640,426,checkerboard,246,118,394,266
000000006474.jpg,500,375,checkerboard,117,227,257,359
000000018382.jpg,360,640,checkerboard,72,404,240,574
000000035877.jpg,427,640,checkerboard,269,204,417,342
background0731.jpg,500,334,checkerboard,348,82,500,283
000000040561.jpg,640,427,checkerboard,109,163,223,277
000000004866.jpg,614,640,checkerboard,161,275,392,509
background0828.jpg,500,334,checkerboard,226,134,391,299
000000038281.jpg,640,420,checkerboard,260,321,418,420
000000018165.jpg,427,640,checkerboard,62,275,289,502
000000015974.jpg,640,462,checkerboard,243,85,445,262
000000004311.jpg,640,480,checkerboard,454,137,614,297
background0592.jpg,500,368,checkerboard,229,144,455,328
000000003390.jpg,500,375,checkerboard,384,286,500,375
000000018437.jpg,640,480,checkerboard,133,143,294,304
000000003413.jpg,500,375,checkerboard,168,54,297,183
000000017837.jpg,640,458,checkerboard,37,273,183,411
000000011621.jpg,500,375,checkerboard,301,117,482,298
background2924.jpg,500,332,checkerboard,227,192,439,332
000000029745.jpg,640,427,checkerboard,394,176,529,345
000000006044.jpg,640,480,checkerboard,50,365,181,480
000000017161.jpg,640,480,checkerboard,486,408,590,480
000000024320.jpg,640,427,checkerboard,408,283,572,401
000000016561.jpg,640,425,checkerboard,5,226,216,425
000000041045.jpg,640,436,checkerboard,393,119,543,240
000000016658.jpg,640,501,checkerboard,32,208,245,421
background0676.jpg,360,360,checkerboard,62,23,238,199
000000022762.jpg,500,334,checkerboard,240,202,342,319
000000004774.jpg,612,612,checkerboard,32,445,172,561
000000009089.jpg,640,480,checkerboard,528,320,640,480
background0075.jpg,375,500,checkerboard,54,48,267,261
background0544.jpg,500,436,checkerboard,168,183,434,436
000000036642.jpg,640,427,checkerboard,246,266,483,427
000000011550.jpg,640,427,checkerboard,277,1,493,217
background0993.jpg,500,309,checkerboard,38,13,153,107
000000027107.jpg,640,480,checkerboard,104,295,370,480
000000017857.jpg,480,640,checkerboard,77,205,185,336
000000003882.jpg,640,423,checkerboard,126,24,258,156
000000037524.jpg,375,500,checkerboard,221,389,375,500
000000026186.jpg,640,480,checkerboard,398,38,579,219
background1162.jpg,500,375,checkerboard,353,102,500,306
000000010616.jpg,429,640,checkerboard,185,517,343,640
000000006557.jpg,478,640,checkerboard,215,301,343,407
background0659.jpg,375,500,checkerboard,174,162,325,314
000000041089.jpg,427,640,checkerboard,43,272,281,510
000000039857.jpg,640,480,checkerboard,300,164,437,301
000000034881.jpg,640,480,checkerboard,105,102,317,314
000000007821.jpg,640,480,checkerboard,129,293,301,467
000000018948.jpg,640,429,checkerboard,10,335,212,429
background1535.jpg,375,500,checkerboard,4,132,177,305
000000026092.jpg,640,428,checkerboard,206,105,360,315
background0078.jpg,500,376,checkerboard,73,185,177,258
000000028340.jpg,640,457,checkerboard,130,59,342,271
000000031220.jpg,640,429,checkerboard,484,258,640,429
000000022800.jpg,640,474,checkerboard,540,170,640,363
background0996.jpg,333,500,checkerboard,182,201,333,385
000000033060.jpg,640,480,checkerboard,225,5,367,150
background2387.jpg,500,375,checkerboard,120,198,243,321
background0450.jpg,375,500,checkerboard,216,320,375,481
000000015929.jpg,640,480,checkerboard,192,337,375,480
000000026500.jpg,640,480,checkerboard,151,21,253,138
background0190.jpg,500,334,checkerboard,13,6,187,180
background1078.jpg,500,400,checkerboard,270,199,405,368
000000017881.jpg,640,480,checkerboard,220,214,440,434
000000036985.jpg,640,600,checkerboard,94,208,233,323
background0696.jpg,500,333,checkerboard,272,128,500,333
background0150.jpg,500,332,checkerboard,319,49,500,285
000000030320.jpg,640,480,checkerboard,352,253,506,463
background0247.jpg,500,375,checkerboard,52,29,286,245
000000025600.jpg,640,480,checkerboard,150,325,286,461
000000039636.jpg,640,425,checkerboard,104,312,317,425
background1099.jpg,500,333,checkerboard,353,237,476,333
background0907.jpg,500,375,checkerboard,421,204,500,356
000000014156.jpg,640,427,checkerboard,384,238,566,420
background0680.jpg,500,375,checkerboard,337,262,498,375
000000016853.jpg,640,480,checkerboard,497,323,612,417
000000029649.jpg,640,427,checkerboard,511,198,640,414
000000036800.jpg,640,480,checkerboard,192,111,294,228
background0511.jpg,500,375,checkerboard,359,267,500,375
background0117.jpg,400,478,checkerboard,55,224,274,443
000000018870.jpg,500,319,checkerboard,172,91,307,260
000000022350.jpg,640,623,checkerboard,206,470,408,623
000000009144.jpg,640,426,checkerboard,32,147,173,279
background0130.jpg,500,375,checkerboard,0,49,135,218
background0227.jpg,465,349,checkerboard,209,209,359,330
000000019661.jpg,640,374,checkerboard,377,308,507,374
000000029887.jpg,480,640,checkerboard,384,279,480,449
background1018.jpg,375,500,checkerboard,188,426,316,500
000000007113.jpg,640,480,checkerboard,280,373,492,480
background0984.jpg,600,447,checkerboard,159,159,338,360
000000025707.jpg,640,428,checkerboard,486,144,640,380
000000029665.jpg,640,360,checkerboard,273,69,477,302
000000025577.jpg,640,428,checkerboard,210,55,373,249
background0535.jpg,500,472,checkerboard,272,240,446,414
background1326.jpg,500,375,checkerboard,238,217,500,375
000000011829.jpg,428,640,checkerboard,131,394,291,554
000000018108.jpg,640,478,checkerboard,127,156,229,273
000000031954.jpg,640,480,checkerboard,319,216,437,410
000000034136.jpg,375,500,checkerboard,37,5,275,243
000000032076.jpg,596,640,checkerboard,51,257,165,381
background2314.jpg,375,500,checkerboard,221,279,375,423
background0066.jpg,519,390,checkerboard,349,101,519,275
000000023077.jpg,640,480,checkerboard,504,76,640,272
000000009549.jpg,640,427,checkerboard,2,317,216,427
000000003136.jpg,640,428,checkerboard,121,172,304,316
000000017757.jpg,640,478,checkerboard,330,320,519,478
background2026.jpg,500,359,checkerboard,394,180,500,299
000000014550.jpg,640,251,checkerboard,7,135,233,251
000000020061.jpg,484,640,checkerboard,348,305,428,418
000000014741.jpg,640,480,checkerboard,493,83,640,302
000000020798.jpg,640,428,checkerboard,84,94,221,231
000000017469.jpg,433,640,checkerboard,13,393,155,538
000000040465.jpg,640,480,checkerboard,146,272,226,385
